,,,2018-19 School Grades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Legend for School Types: 01=Elementary; 02=Middle; 03=High; 04=Combination ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Additional information is available in the School Grades calculations guide at http://www.fldoe.org/accountability/accountability-reporting/school-grades/.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Number,District Name,School Number,School Name,Total Points Earned,Total Components,Percent of Total Possible Points,Percent Tested,Grade 2019,Grade 2018,Grade 2017,Grade 2016,Informational Baseline Grade 2015,Grade 2014,Grade 2013,Grade 2012,Grade 2011,Grade 2010,Grade 2009,Grade 2008,Grade 2007,Grade 2006,Grade 2005,Grade 2004,Grade 2003,Grade 2002,Grade 2001,Grade 2000,Grade 1999,Was the collocated rule used?,Collocated Number,Charter School,Title I,Alternative/ESE Center School,School Type,Percent of Minority Students,Percent of Economically Disadvantaged Students
6,BROWARD,5012,FRANKLIN ACADEMY PEMBROKE PINES,702,9,78,99,A,A,A,A,A,A,A,A,,,,,,,,,,,,,,N,,YES,NO,N,4,84.1,30.1
6,BROWARD,5014,RENAISSANCE CHARTER MIDDLE SCHOOL AT PINES,615,9,68,100,A,A,A,C,C,,,,,,,,,,,,,,,,,N,,YES,YES,N,2,96,64.6
6,BROWARD,5015,AVANT GARDE ACADEMY K-8 BROWARD,380,7,54,100,B,B,C,C,,,,,,,,,,,,,,,,,,N,,YES,YES,N,1,67.6,64.2
6,BROWARD,5020,RENAISSANCE CHARTER SCHOOL AT CORAL SPRINGS,600,9,67,100,A,B,B,B,B,A,B,A,,,,,,,,,,,,,,N,,YES,YES,N,4,76.7,57.5
6,BROWARD,5021,SOMERSET NEIGHBORHOOD SCHOOL,482,7,69,100,A,A,A,A,A,A,B,A,,,,,,,,,,,,,,N,,YES,YES,N,1,97.5,90.2
6,BROWARD,5023,RENAISSANCE CHARTER SCHOOL AT PLANTATION,531,9,59,95,B,A,D,D,C,B,B,B,,,,,,,,,,,,,,N,,YES,YES,N,4,97.5,85.7
6,BROWARD,5024,IMAGINE SCHOOLS AT BROWARD,591,9,66,99,A,A,A,A,A,A,A,B,A,,,,,,,,,,,,,N,,YES,NO,N,4,68,19.5
6,BROWARD,5029,ATLANTIC MONTESSORI CHARTER SCHOOL,85,2,43,95,C,B,A,A,C,,,,,,,,,,,,,,,,,N,,YES,NO,N,1,89.1,20.2
6,BROWARD,5030,SOMERSET PINES ACADEMY,373,7,53,100,C,D,C,C,C,B,C,C,C,,,,,,,,,,,,,N,,YES,YES,N,1,74.9,80.2
6,BROWARD,5031,CHARTER SCHOOL OF EXCELLENCE,396,7,57,100,B,B,C,A,D,C,C,B,A,A,A,A,A,A,A,A,A,N,,,,N,,YES,YES,N,1,95,76
6,BROWARD,5037,FRANKLIN ACADEMY COOPER CITY,643,9,71,99,A,A,A,C,A,C,,,,,,,,,,,,,,,,N,,YES,NO,N,4,80.3,45.9
6,BROWARD,5038,BROWARD MATH AND SCIENCE SCHOOLS,576,9,64,99,A,C,C,B,B,,,,,,,,,,,,,,,,,N,,YES,YES,N,4,78.4,63.2
6,BROWARD,5041,CENTRAL CHARTER SCHOOL,477,9,53,100,C,B,C,C,C,D,C,B,A,A,A,B,A,B,B,A,C,D,N,,,N,,YES,YES,N,4,98.8,99.8
6,BROWARD,5044,IMAGINE SCHOOLS PLANTATION  CAMPUS,582,9,65,99,A,B,A,B,A,A,B,,,,,,,,,,,,,,,N,,YES,NO,N,4,48.9,2.8
6,BROWARD,5046,FRANKLIN ACADEMY F,593,9,66,98,A,B,B,A,A,A,,,,,,,,,,,,,,,,N,,YES,YES,N,2,84.1,53.1
6,BROWARD,5048,RENAISSANCE CHARTER SCHOOL AT UNIVERSITY,636,9,71,100,A,B,B,B,B,A,C,,,,,,,,,,,,,,,N,,YES,YES,N,4,87.4,65.5
6,BROWARD,5049,RENAISSANCE CHARTER SCHOOL AT COOPER CITY,662,9,74,100,A,A,A,A,A,A,A,,,,,,,,,,,,,,,N,,YES,NO,N,4,82.9,37.1
6,BROWARD,5051,PEMBROKE PINES CHARTER ELEMENTARY SCHOOL,479,7,68,100,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,B,N,,YES,NO,N,1,88.8,35.4
6,BROWARD,5052,WEST BROWARD ACADEMY,447,9,50,99,C,C,F,,,,,,,,,,,,,,,,,,,N,,YES,YES,N,4,91.1,79.3
6,BROWARD,5054,SOMERSET ACADEMY MIRAMAR SOUTH,661,7,94,100,A,A,A,,,,,,,,,,,,,,,,,,,N,,YES,YES,N,1,92.5,51.9
6,BROWARD,5081,CITY/PEMBROKE PINES CHARTER MIDDLE SCHOOL,683,9,76,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,N,,N,,YES,NO,N,2,81.4,31.6
6,BROWARD,5091,CORAL SPRINGS CHARTER SCHOOL,766,11,70,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,C,N,,N,,YES,NO,N,4,54.8,27.8
6,BROWARD,5111,IMAGINE CHARTER SCHOOL AT WESTON,722,9,80,100,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,N,,,,N,,YES,NO,N,4,88.7,17.6
6,BROWARD,5116,BRIDGEPREP ACADEMY OF HOLLYWOOD HILLS,355,7,51,99,C,B,C,F,C,,,,,,,,,,,,,,,,,N,,YES,NO,N,1,86.3,65.6
6,BROWARD,5121,CITY/PEMBROKE PINES CHARTER HIGH SCHOOL,803,11,73,99,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,B,N,,,N,,YES,NO,N,4,77.7,27.7
6,BROWARD,5130,GREENTREE PREPARATORY CHARTER SCHOOL,317,5,63,99,A,A,A,A,,,,,,,,,,,,,,,,,,N,,YES,NO,N,1,83.5,2.5
6,BROWARD,5141,SOMERSET ACADEMY,493,7,70,100,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,N,,,,N,,YES,NO,N,1,93.2,36.7
6,BROWARD,5142,FRANKLIN ACADEMY PEMBROKE PINES HIGH SCHOOL,461,8,58,99,B,B,C,A,,,,,,,,,,,,,,,,,,N,,YES,NO,N,3,87.5,51.1
6,BROWARD,5151,SOMERSET ACADEMY MIDDLE SCHOOL,574,9,64,100,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,N,,,,N,,YES,NO,N,2,87.4,39.8
6,BROWARD,5161,NORTH BROWARD ACADEMY OF EXCELLENCE,410,7,59,100,B,C,B,C,B,A,B,A,A,A,B,B,A,C,A,B,,,,,,N,,YES,YES,N,1,97.8,74.7
6,BROWARD,5164,ATLANTIC MONTESSORI CHARTER SCHOOL WEST CAMPUS,544,7,78,100,A,A,C,C,,,,,,,,,,,,,,,,,,N,,YES,NO,N,1,88,12
6,BROWARD,5171,IMAGINE CHARTER SCHOOL AT NORTH LAUDERDALE ELEMENTARY,312,7,45,100,C,C,B,C,C,B,D,C,F,D,D,F,C,C,C,F,C,N,,,,N,,YES,YES,N,1,97.8,94.4
6,BROWARD,5177,INNOVATION CHARTER SCHOOL,240,7,34,100,D,C,C,F,,,,,,,,,,,,,,,,,,N,,YES,YES,N,1,90.2,100
6,BROWARD,5182,THE BEN GAMLA PREPARATORY ACADEMY,602,11,55,100,B,B,C,C,,,,,,,,,,,,,,,,,,N,,YES,NO,N,4,51.8,55.4
6,BROWARD,5211,SOMERSET ACADEMY DAVIE CHARTER SCHOOL,538,7,77,100,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,N,,YES,YES,N,1,72.7,63.3
6,BROWARD,5215,CHAMPIONSHIP ACADEMY OF DISTINCTION MIDDLE SCHOOL,521,9,58,99,B,D,C,,,,,,,,,,,,,,,,,,,N,,YES,YES,N,2,88.2,62.6
6,BROWARD,5219,CHAMPIONSHIP ACADEMY OF DISTINCTION HIGH SCHOOL,174,6,29,96,F,D,C,,,,,,,,,,,,,,,,,,,N,,YES,NO,N,3,88.5,43.7
6,BROWARD,5221,SOMERSET ACADEMY CHARTER HIGH,712,10,71,100,A,A,B,B,A,A,A,A,A,A,A,B,C,B,C,P,,,,,,N,,YES,NO,N,3,88.3,40.2
6,BROWARD,5224,SOMERSET ACADEMY KEY CHARTER HIGH SCHOOL,411,10,41,98,C,D,D,,,,,,,,,,,,,,,,,,,N,,YES,NO,N,3,70,64.5
6,BROWARD,5234,CHAMPIONSHIP ACADEMY OF DISTINCTION OF WEST BROWARD,345,8,43,98,C,D,,,,,,,,,,,,,,,,,,,,N,,YES,YES,N,4,99,63.9
6,BROWARD,5238,BRIDGEPREP ACADEMY BROWARD COUNTY,329,8,41,100,C,D,,,,,,,,,,,,,,,,,,,,N,,YES,YES,N,4,99.1,72.6
6,BROWARD,5271,CHARTER SCHOOL OF EXCELLENCE AT DAVIE,541,7,77,100,A,A,A,A,A,C,C,B,A,B,,,,,,,,,,,,N,,YES,YES,N,1,84.1,72
6,BROWARD,5325,HOLLYWOOD ACADEMY OF ARTS & SCIENCE,551,7,79,100,A,A,A,B,A,A,B,A,A,A,A,A,A,A,C,,,,,,,N,,YES,YES,N,1,48.6,51.4
6,BROWARD,5355,EAGLES NEST CHARTER ACADEMY,410,9,46,99,C,D,C,D,F,A,A,A,C,,,,C,C,,,,,,,,N,,YES,YES,N,4,99.5,100
6,BROWARD,5356,EAGLES NEST MIDDLE CHARTER SCHOOL,441,9,49,100,C,C,,A,C,C,D,C,C,B,A,D,D,B,,,,,,,,N,,YES,YES,N,2,94.6,100
6,BROWARD,5361,CHAMPIONSHIP ACADEMY OF DISTINCTION AT HOLLYWOOD,375,7,54,99,B,C,C,C,C,C,C,B,A,C,,C,,,,,,,,,,N,,YES,YES,N,1,89.2,68.6
6,BROWARD,5362,HOLLYWOOD ACADEMY OF ARTS AND SCIENCE MIDDLE SCHOOL,661,9,73,99,A,A,A,B,A,A,A,A,A,A,A,A,A,A,,,,,,,,N,,YES,YES,N,2,60,44.6
6,BROWARD,5371,NORTH BROWARD ACADEMY OF EXCELLENCE MIDDLE,645,9,72,100,A,A,A,A,A,A,B,A,A,A,A,B,B,A,,,,,,,,N,,YES,YES,N,2,97.2,75.4
6,BROWARD,5381,PARAGON ACADEMY OF TECHNOLOGY,436,9,48,100,C,C,C,C,C,C,B,A,A,B,B,C,C,,,,,,,,,N,,YES,YES,N,2,92.2,85.7
6,BROWARD,5387,SOMERSET ACADEMY RIVERSIDE,197,5,39,100,D,,,,F,F,,,,,,,,,,,,,,,,N,,YES,YES,N,1,82,57.9
6,BROWARD,5388,SOMERSET ACADEMY POMPANO (K-5),260,7,37,100,D,C,C,C,D,F,,,,,,,,,,,,,,,,N,,YES,YES,N,1,88.4,87.9
6,BROWARD,5391,SOMERSET ACADEMY EAST PREPARATORY,413,7,59,100,B,B,A,B,B,A,A,A,A,C,,,,,,,,,,,,N,,YES,YES,N,1,98.7,84.8
6,BROWARD,5392,BEN GAMLA CHARTER SCHOOL SOUTH BROWARD,368,7,53,100,C,B,C,B,C,B,C,C,C,,,,,,,,,,,,,N,,YES,YES,N,1,74.8,80.1
6,BROWARD,5393,EXCELSIOR CHARTER OF BROWARD,241,7,34,100,D,D,C,B,A,C,B,A,,,,,,,,,,,,,,N,,YES,YES,N,1,94.4,72.5
6,BROWARD,5396,SOMERSET ARTS CONSERVATORY,781,10,78,99,A,A,A,A,A,A,A,A,,A,,,,,,,,,,,,N,,YES,NO,N,3,85.4,26.2
6,BROWARD,5400,SUNSHINE ELEMENTARY CHARTER SCHOOL,327,7,47,100,C,C,C,C,D,D,C,,D,,,,,,,,,,,,,N,,YES,YES,N,1,92.3,100
6,BROWARD,5405,SOMERSET ACADEMY ELEMENTARY (MIRAMAR CAMPUS),521,7,74,100,A,A,A,A,A,A,A,A,A,A,A,A,B,,,,,,,,,N,,YES,YES,N,1,95.2,68.2
6,BROWARD,5406,SOMERSET ACADEMY MIDDLE (MIRAMAR CAMPUS),642,9,71,100,A,A,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,N,,YES,YES,N,2,94.2,64
6,BROWARD,5407,EVEREST CHARTER SCHOOL,537,9,60,100,B,C,C,A,C,B,,,,,,,,,,,,,,,,N,,YES,YES,N,4,85.7,81.1
6,BROWARD,5409,KIDZ CHOICE CHARTER SCHOOL,354,7,51,100,C,C,F,,B,A,,,,,,,,,,,,,,,,N,,YES,YES,N,1,96,79.5
6,BROWARD,5410,BEN GAMLA CHARTER SCHOOL,469,7,67,100,A,A,A,A,A,B,A,A,A,A,A,B,,,,,,,,,,N,,YES,NO,N,1,39.5,36.4
6,BROWARD,5413,SOMERSET ACADEMY KEY MIDDLE SCHOOL,446,9,50,100,C,D,C,D,F,B,,,,,,,,,,,,,,,,N,,YES,YES,N,2,79.3,77.3
6,BROWARD,5416,INTERNATIONAL SCHOOL OF BROWARD,400,8,50,90,C,C,C,C,,,B,B,C,C,A,,,,,,,,,,,N,,YES,NO,N,4,80.6,58.8
6,BROWARD,5419,SOMERSET ACADEMY RIVERSIDE CHARTER MIDDLE SCHOOL,308,5,62,100,A,B,C,D,B,A,,,,,,,,,,,,,,,,N,,YES,YES,N,2,84.1,52.5
6,BROWARD,5420,RISE ACADEMY SCHOOL OF SCIENCE AND TECHNOLOGY,575,9,64,96,A,B,B,B,F,D,F,,C,,,,,,,,,,,,,N,,YES,YES,N,4,83.4,67.8
6,BROWARD,5421,ALPHA INTERNATIONAL ACADEMY,288,5,58,100,B,B,B,F,F,,,,,,,,,,,,,,,,,N,,YES,YES,N,1,83.3,87
6,BROWARD,5422,CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE,452,9,50,100,C,C,B,C,C,A,C,C,,,,,,,,,,,,,,N,,YES,YES,N,4,89.6,65.7
6,BROWARD,5441,SOMERSET PREPARATORY CHARTER MIDDLE SCHOOL,475,9,53,100,C,B,C,C,C,A,C,B,A,,,,,,,,,,,,,N,,YES,YES,N,2,97.4,89.6
6,BROWARD,5710,RENAISSANCE CHARTER SCHOOLS AT PINES,417,7,60,100,B,B,C,C,D,,,,,,,,,,,,,,,,,N,,YES,YES,N,1,97.5,67.9
6,BROWARD,5717,SOUTH BROWARD MONTESSORI CHARTER SCHOOL,233,5,47,100,C,C,C,D,,,,,,,,,,,,,,,,,,N,,YES,YES,N,1,85.3,74.8
6,BROWARD,5791,AVANT GARDE ACADEMY OF BROWARD,471,9,52,98,C,C,B,B,D,,,,,,,,,,,,,,,,,N,,YES,NO,N,4,66.8,56.5
6,BROWARD,5801,PANACEA PREP CHARTER SCHOOL,296,5,59,97,B,D,D,B,B,,,,,,,,,,,,,,,,,N,,YES,YES,N,1,96.8,100
6,BROWARD,5852,NEW LIFE CHARTER ACADEMY,236,6,39,100,D,C,B,F,,,,,,,,,,,,,,,,,,N,,YES,YES,N,1,96.8,70.4
6,BROWARD,7004,BROWARD VIRTUAL FRANCHISE,771,11,70,100,A,A,A,A,A,,A,A,B,A,I,,,,,,,,,,,N,,NO,NO,N,4,50.3,11.1
7,CALHOUN,21,BLOUNTSTOWN HIGH SCHOOL,613,10,61,99,B,B,B,B,A,A,B,A,A,C,D,B,D,C,B,C,B,B,B,C,C,N,,NO,NO,N,3,31.7,100
7,CALHOUN,51,BLOUNTSTOWN MIDDLE SCHOOL,554,9,62,100,A,A,A,B,A,A,A,B,A,A,A,A,C,A,B,A,A,A,C,C,B,N,,NO,YES,N,2,31.2,100
7,CALHOUN,91,CARR ELEMENTARY & MIDDLE SCHOOL,541,9,60,100,B,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,C,C,N,,NO,YES,N,4,8.3,100
7,CALHOUN,101,ALTHA PUBLIC SCHOOL,667,11,61,98,B,B,B,C,A,B,C,B,A,B,A,A,A,B,B,B,A,B,B,B,B,N,,NO,YES,N,4,8.7,100
7,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,367,7,52,100,C,B,C,B,A,A,C,B,A,B,A,A,A,B,A,A,B,A,A,A,C,N,,NO,YES,N,1,35.5,100
8,CHARLOTTE,21,SALLIE JONES ELEMENTARY SCHOOL,437,7,62,100,A,B,A,A,C,B,A,B,A,A,A,A,B,A,A,A,A,A,B,A,B,N,,NO,YES,N,1,36.3,84.6
8,CHARLOTTE,31,CHARLOTTE HIGH SCHOOL,587,10,59,96,B,B,B,B,B,B,A,A,B,A,D,B,C,B,B,D,C,B,C,C,C,N,,NO,NO,N,3,31.5,51.8
8,CHARLOTTE,41,PEACE RIVER ELEMENTARY SCHOOL,320,7,46,100,C,B,D,C,C,C,C,B,A,B,B,A,A,B,A,B,A,A,B,C,C,N,,NO,YES,N,1,48,100
8,CHARLOTTE,51,LEMON BAY HIGH SCHOOL,649,10,65,99,A,A,B,C,A,B,A,A,B,A,B,B,A,B,B,C,B,B,A,C,C,N,,NO,NO,N,3,14.7,46.9
8,CHARLOTTE,81,EAST ELEMENTARY SCHOOL,405,7,58,100,B,B,C,B,B,C,B,A,A,B,B,B,A,A,A,A,A,C,B,A,B,N,,NO,YES,N,1,16.6,93.6
8,CHARLOTTE,111,NEIL ARMSTRONG ELEMENTARY SCHOOL,397,7,57,100,B,C,B,B,B,C,B,A,B,A,A,A,A,A,A,B,B,B,A,C,C,N,,NO,YES,N,1,46.5,100
8,CHARLOTTE,121,PUNTA GORDA MIDDLE SCHOOL,480,9,53,100,C,B,B,C,C,C,B,A,A,A,A,A,A,A,A,A,A,A,A,B,B,N,,NO,NO,N,2,28.1,79.4
8,CHARLOTTE,131,PORT CHARLOTTE MIDDLE SCHOOL,593,9,66,100,A,A,B,C,B,C,C,B,B,A,A,A,A,A,A,A,A,A,A,B,A,N,,NO,YES,N,2,47.2,90.6
8,CHARLOTTE,141,MEADOW PARK ELEMENTARY SCHOOL,385,7,55,100,B,C,C,C,C,C,C,B,A,B,A,A,A,A,B,A,A,A,A,A,B,N,,NO,YES,N,1,37.3,100
8,CHARLOTTE,151,PORT CHARLOTTE HIGH SCHOOL,503,10,50,97,C,B,C,C,B,B,A,A,C,B,A,A,C,B,C,C,C,A,C,C,C,N,,NO,NO,N,3,39,72.5
8,CHARLOTTE,181,L. A. AINGER MIDDLE SCHOOL,581,9,65,100,A,A,B,B,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,C,A,N,,NO,NO,N,2,13.8,72.2
8,CHARLOTTE,191,VINELAND ELEMENTARY SCHOOL,331,7,47,100,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,N,,NO,YES,N,1,15.8,79.5
8,CHARLOTTE,201,LIBERTY ELEMENTARY SCHOOL,397,7,57,100,B,C,B,C,C,D,C,B,A,A,A,A,A,A,A,A,A,A,C,C,B,N,,NO,YES,N,1,38.7,100
8,CHARLOTTE,211,MURDOCK MIDDLE SCHOOL,459,9,51,99,C,B,C,C,B,C,C,B,A,A,A,A,A,A,A,A,A,A,C,C,B,N,,NO,YES,N,2,37.8,87.5
8,CHARLOTTE,231,MYAKKA RIVER ELEMENTARY SCHOOL,341,7,49,100,C,C,B,B,B,A,B,A,B,A,A,A,A,B,A,A,B,B,C,C,B,N,,NO,YES,N,1,17.7,93.2
8,CHARLOTTE,251,DEEP CREEK ELEMENTARY SCHOOL,442,7,63,100,A,B,B,B,B,D,C,B,A,B,A,A,A,A,A,A,A,A,B,A,B,N,,NO,YES,N,1,34.9,80
8,CHARLOTTE,301,KINGSWAY ELEMENTARY SCHOOL,364,7,52,100,C,C,B,B,B,C,B,A,A,B,A,A,A,A,A,A,B,A,A,A,C,N,,NO,YES,N,1,41.9,84.7
8,CHARLOTTE,502,FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL,754,9,84,100,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,,N,,YES,NO,N,3,28.5,23.4
8,CHARLOTTE,503,BABCOCK NEIGHBORHOOD SCHOOL,414,8,52,100,C,A,,,,,,,,,,,,,,,,,,,,N,,YES,NO,N,4,5.9,0
8,CHARLOTTE,7004,CHARLOTTE VIRTUAL FRANCHISE,505,8,63,96,A,B,A,B,B,A,,,,,,,,,,,,,,,,N,,NO,NO,N,4,13.1,0
9,CITRUS,21,PLEASANT GROVE ELEMENTARY SCHOOL,383,7,55,100,B,B,C,B,A,A,B,A,A,A,A,A,A,A,A,B,A,B,C,A,C,N,,NO,YES,N,1,15,69.2
9,CITRUS,25,FOREST RIDGE ELEMENTARY SCHOOL,426,7,61,100,B,C,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,N,,,N,,NO,YES,N,1,28.7,75.7
9,CITRUS,31,CITRUS HIGH SCHOOL,569,10,57,95,B,C,B,C,B,B,B,B,B,A,C,A,C,C,C,C,B,C,C,C,C,N,,NO,NO,N,3,17.8,60.5
9,CITRUS,32,INVERNESS PRIMARY SCHOOL,433,7,62,99,A,C,B,B,A,B,B,A,A,A,A,A,A,B,A,A,A,A,C,A,C,N,,NO,YES,N,1,19.9,73.8
9,CITRUS,35,CENTRAL RIDGE ELEMENTARY SCHOOL,322,7,46,99,C,C,B,A,A,A,A,A,A,A,A,,,,,,,,,,,N,,NO,YES,N,1,21,65.6
9,CITRUS,42,INVERNESS MIDDLE SCHOOL,506,9,56,99,B,B,C,C,B,B,B,B,A,A,B,A,B,A,B,C,A,B,C,C,B,N,,NO,YES,N,2,17.5,67.7
9,CITRUS,61,FLORAL CITY ELEMENTARY SCHOOL,324,7,46,100,C,C,B,A,A,C,B,A,A,A,B,A,A,A,A,A,A,C,B,C,C,N,,NO,YES,N,1,9,81.4
9,CITRUS,71,HOMOSASSA ELEMENTARY SCHOOL,343,7,49,99,C,C,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,D,N,,NO,YES,N,1,10.4,86.4
9,CITRUS,83,CRYSTAL RIVER MIDDLE SCHOOL,454,9,50,99,C,C,B,B,B,A,B,A,A,A,A,A,B,A,C,B,A,A,B,C,B,N,,NO,YES,N,2,18.9,74.7
9,CITRUS,102,CRYSTAL RIVER PRIMARY SCHOOL,326,7,47,100,C,C,C,A,C,B,B,A,A,A,A,A,B,A,B,A,A,B,C,C,D,N,,NO,YES,N,1,20.1,78.6
9,CITRUS,121,CRYSTAL RIVER HIGH SCHOOL,547,10,55,94,B,B,C,C,B,C,B,C,B,B,D,C,C,C,D,C,B,C,C,C,C,N,,NO,NO,N,3,17.6,61.4
9,CITRUS,161,LECANTO PRIMARY SCHOOL,342,7,49,99,C,C,B,B,A,C,B,A,A,A,A,A,A,A,B,A,A,B,C,A,C,N,,NO,YES,N,1,18,68
9,CITRUS,162,LECANTO MIDDLE SCHOOL,512,9,57,100,B,B,B,B,A,A,B,A,A,A,A,A,A,A,B,A,A,A,B,C,B,N,,NO,YES,N,2,18,64.4
9,CITRUS,163,LECANTO HIGH SCHOOL,592,10,59,98,B,B,B,B,A,B,A,B,B,B,C,B,B,C,B,C,B,B,C,C,C,N,,NO,NO,N,3,23,55
9,CITRUS,171,HERNANDO ELEMENTARY SCHOOL,395,7,56,100,B,B,B,B,B,A,B,A,A,A,A,A,A,A,A,B,A,C,C,C,D,N,,NO,YES,N,1,18,76.8
9,CITRUS,181,CITRUS SPRINGS ELEMENTARY SCHOOL,405,7,58,100,B,B,B,C,A,B,B,A,A,A,A,A,A,B,A,A,A,A,C,C,C,N,,NO,YES,N,1,25.9,72.7
9,CITRUS,191,ROCK CRUSHER ELEMENTARY SCHOOL,422,7,60,100,B,A,B,B,A,B,B,A,A,B,A,A,A,A,A,B,A,B,B,A,C,N,,NO,YES,N,1,18.3,69.2
9,CITRUS,211,CITRUS SPRINGS MIDDLE SCHOOL,538,9,60,99,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,A,B,B,C,C,N,,NO,YES,N,2,24.3,67.7
9,CITRUS,215,ACADEMY OF ENVIRONMENTAL SCIENCE,364,7,52,100,C,,B,B,A,A,A,A,,,,,,,,,,,,,,N,,YES,NO,N,3,9.8,45.9
10,CLAY,21,GREEN COVE SPRINGS JUNIOR HIGH SCHOOL,627,9,70,99,A,A,A,A,A,A,C,B,A,A,A,A,A,A,A,A,A,A,B,C,A,N,,NO,NO,N,2,30,38.9
10,CLAY,71,CHARLES E. BENNETT ELEMENTARY SCHOOL,261,7,37,100,D,D,C,C,D,C,B,A,B,C,C,C,C,A,C,C,B,C,C,D,D,N,,NO,YES,N,1,31.4,100
10,CLAY,201,ORANGE PARK ELEMENTARY SCHOOL,622,7,89,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,N,,NO,NO,N,1,28.7,28.3
10,CLAY,232,GROVE PARK ELEMENTARY SCHOOL,303,7,43,100,C,C,C,C,C,C,C,D,C,C,B,C,B,B,B,B,B,A,C,C,C,N,,NO,YES,N,1,67.1,100
10,CLAY,241,W E CHERRY ELEMENTARY SCHOOL,433,7,62,99,A,B,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,C,C,C,C,N,,NO,YES,N,1,52.7,98.5
10,CLAY,252,ORANGE PARK HIGH SCHOOL,536,10,54,97,B,B,C,C,B,B,A,B,B,B,C,B,C,C,B,C,C,B,C,C,C,N,,NO,NO,N,3,49.4,58.5
10,CLAY,261,DOCTORS INLET ELEMENTARY SCHOOL,437,7,62,100,A,A,B,B,B,A,B,A,A,A,A,A,C,A,A,A,A,B,A,A,D,N,,NO,NO,N,1,27.9,65.4
10,CLAY,271,MIDDLEBURG ELEMENTARY SCHOOL,457,7,65,99,A,A,B,B,B,A,C,B,A,A,B,A,A,A,B,A,A,B,B,A,C,N,,NO,YES,N,1,11.9,79.5
10,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,478,7,68,100,A,A,A,B,B,C,C,B,A,B,A,A,A,A,A,A,B,A,C,A,C,N,,NO,YES,N,1,10.8,84
10,CLAY,311,KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH,660,11,60,97,B,B,C,C,B,B,B,B,A,A,B,A,B,A,D,B,A,A,B,C,C,N,,NO,NO,N,4,9.9,64.5
10,CLAY,331,S BRYAN JENNINGS ELEMENTARY SCHOOL,379,7,54,99,B,B,B,C,C,C,B,A,A,A,A,A,A,A,A,A,B,A,B,C,C,N,,NO,YES,N,1,54.8,98.6
10,CLAY,341,CLAY HIGH SCHOOL,577,10,58,99,B,B,B,B,A,B,A,A,A,B,D,C,B,B,C,C,B,B,A,C,C,N,,NO,NO,N,3,25.2,40.6
10,CLAY,351,LAKESIDE JUNIOR HIGH SCHOOL,646,9,72,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,B,N,,NO,NO,N,2,30,38.1
10,CLAY,352,LAKESIDE ELEMENTARY SCHOOL,496,7,71,100,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,C,N,,NO,NO,N,1,38.8,74.3
10,CLAY,361,ORANGE PARK JUNIOR HIGH SCHOOL,507,9,56,96,B,B,B,C,B,C,C,B,A,A,A,A,A,A,A,A,A,A,A,C,B,N,,NO,NO,N,2,55.2,65.5
10,CLAY,371,WILKINSON JUNIOR HIGH SCHOOL,518,9,58,99,B,B,B,B,B,D,C,B,A,A,A,A,A,A,B,B,A,A,A,C,C,N,,NO,NO,N,2,20.2,65.7
10,CLAY,381,MONTCLAIR ELEMENTARY SCHOOL,323,7,46,99,C,B,C,B,C,B,A,A,B,A,A,A,A,B,A,A,A,B,A,A,B,N,,NO,YES,N,1,45.8,78.1
10,CLAY,391,MIDDLEBURG HIGH SCHOOL,601,10,60,98,B,B,B,C,B,B,B,B,A,B,B,C,C,C,D,C,C,C,C,C,C,N,,NO,NO,N,3,16.1,49.9
