,,,2018-19 School Grades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Legend for School Types: 01=Elementary; 02=Middle; 03=High; 04=Combination ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Additional information is available in the School Grades calculations guide at http://www.fldoe.org/accountability/accountability-reporting/school-grades/.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
District Number,District Name,School Number,School Name,English Language Arts Achievement,English Language Arts Learning Gains,English Language Arts Learning Gains of the Lowest 25%,Mathematics Achievement,Mathematics Learning Gains,Mathematics Learning Gains of the Lowest 25%,Science Achievement,Social Studies Achievement,Middle School Acceleration,Graduation Rate 2017-18,College and Career Acceleration 2017-18,Total Points Earned,Total Components,Percent of Total Possible Points,Percent Tested,Grade 2019,Grade 2018,Grade 2017,Grade 2016,Informational Baseline Grade 2015,Grade 2014,Grade 2013,Grade 2012,Grade 2011,Grade 2010,Grade 2009,Grade 2008,Grade 2007,Grade 2006,Grade 2005,Grade 2004,Grade 2003,Grade 2002,Grade 2001,Grade 2000,Grade 1999,Was the collocated rule used?,Collocated Number,Charter School,Title I,Alternative/ESE Center School,School Type,Percent of Minority Students,Percent of Economically Disadvantaged Students
06,BROWARD,5407,EVEREST CHARTER SCHOOL,51,56,38,58,62,59,55,78,80,,,537,9,60,100,B,C,C,A,C,B,,,,,,,,,,,,,,,,N,,YES,YES,N,04,85.7,81.1
06,BROWARD,5409,KIDZ CHOICE CHARTER SCHOOL,52,61,50,56,60,25,50,,,,,354,7,51,100,C,C,F,,B,A,,,,,,,,,,,,,,,,N,,YES,YES,N,01,96,79.5
06,BROWARD,5410,BEN GAMLA CHARTER SCHOOL,73,60,45,82,77,72,60,,,,,469,7,67,100,A,A,A,A,A,B,A,A,A,A,A,B,,,,,,,,,,N,,YES,NO,N,01,39.5,36.4
06,BROWARD,5413,SOMERSET ACADEMY KEY MIDDLE SCHOOL,47,55,52,39,53,56,25,68,51,,,446,9,50,100,C,D,C,D,F,B,,,,,,,,,,,,,,,,N,,YES,YES,N,02,79.3,77.3
06,BROWARD,5416,INTERNATIONAL SCHOOL OF BROWARD,47,46,,41,59,,50,65,,54,38,400,8,50,90,C,C,C,C,,,B,B,C,C,A,,,,,,,,,,,N,,YES,NO,N,04,80.6,58.8
06,BROWARD,5419,SOMERSET ACADEMY RIVERSIDE CHARTER MIDDLE SCHOOL,63,71,,52,69,,,53,,,,308,5,62,100,A,B,C,D,B,A,,,,,,,,,,,,,,,,N,,YES,YES,N,02,84.1,52.5
06,BROWARD,5420,RISE ACADEMY SCHOOL OF SCIENCE AND TECHNOLOGY,53,57,58,63,70,63,60,86,65,,,575,9,64,96,A,B,B,B,F,D,F,,C,,,,,,,,,,,,,N,,YES,YES,N,04,83.4,67.8
06,BROWARD,5421,ALPHA INTERNATIONAL ACADEMY,56,63,,56,71,,42,,,,,288,5,58,100,B,B,B,F,F,,,,,,,,,,,,,,,,,N,,YES,YES,N,01,83.3,87
06,BROWARD,5422,CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE,60,59,46,42,35,39,37,74,60,,,452,9,50,100,C,C,B,C,C,A,C,C,,,,,,,,,,,,,,N,,YES,YES,N,04,89.6,65.7
06,BROWARD,5441,SOMERSET PREPARATORY CHARTER MIDDLE SCHOOL,65,64,56,56,41,40,38,76,39,,,475,9,53,100,C,B,C,C,C,A,C,B,A,,,,,,,,,,,,,N,,YES,YES,N,02,97.4,89.6
06,BROWARD,5710,RENAISSANCE CHARTER SCHOOLS AT PINES,63,58,50,72,65,42,67,,,,,417,7,60,100,B,B,C,C,D,,,,,,,,,,,,,,,,,N,,YES,YES,N,01,97.5,67.9
06,BROWARD,5717,SOUTH BROWARD MONTESSORI CHARTER SCHOOL,63,46,,54,27,,43,,,,,233,5,47,100,C,C,C,D,,,,,,,,,,,,,,,,,,N,,YES,YES,N,01,85.3,74.8
06,BROWARD,5791,AVANT GARDE ACADEMY OF BROWARD,53,49,43,60,63,53,36,64,50,,,471,9,52,98,C,C,B,B,D,,,,,,,,,,,,,,,,,N,,YES,NO,N,04,66.8,56.5
06,BROWARD,5801,PANACEA PREP CHARTER SCHOOL,52,45,,66,88,,45,,,,,296,5,59,97,B,D,D,B,B,,,,,,,,,,,,,,,,,N,,YES,YES,N,01,96.8,100
06,BROWARD,5852,NEW LIFE CHARTER ACADEMY,30,50,50,34,45,,27,,,,,236,6,39,100,D,C,B,F,,,,,,,,,,,,,,,,,,N,,YES,YES,N,01,96.8,70.4
06,BROWARD,7004,BROWARD VIRTUAL FRANCHISE,92,72,75,76,51,39,76,83,58,99,50,771,11,70,100,A,A,A,A,A,,A,A,B,A,I,,,,,,,,,,,N,,NO,NO,N,04,50.3,11.1
07,CALHOUN,0021,BLOUNTSTOWN HIGH SCHOOL,66,57,42,58,36,50,84,74,,91,55,613,10,61,99,B,B,B,B,A,A,B,A,A,C,D,B,D,C,B,C,B,B,B,C,C,N,,NO,NO,N,03,31.7,100
07,CALHOUN,0051,BLOUNTSTOWN MIDDLE SCHOOL,63,58,34,70,70,60,62,75,62,,,554,9,62,100,A,A,A,B,A,A,A,B,A,A,A,A,C,A,B,A,A,A,C,C,B,N,,NO,YES,N,02,31.2,100
07,CALHOUN,0091,CARR ELEMENTARY & MIDDLE SCHOOL,61,60,52,68,69,48,49,71,63,,,541,9,60,100,B,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,A,C,C,N,,NO,YES,N,04,8.3,100
07,CALHOUN,0101,ALTHA PUBLIC SCHOOL,63,62,47,60,53,41,64,78,60,86,53,667,11,61,98,B,B,B,C,A,B,C,B,A,B,A,A,A,B,B,B,A,B,B,B,B,N,,NO,YES,N,04,8.7,100
07,CALHOUN,0131,BLOUNTSTOWN ELEMENTARY SCHOOL,60,60,52,66,49,27,53,,,,,367,7,52,100,C,B,C,B,A,A,C,B,A,B,A,A,A,B,A,A,B,A,A,A,C,N,,NO,YES,N,01,35.5,100
08,CHARLOTTE,0021,SALLIE JONES ELEMENTARY SCHOOL,71,67,48,77,72,51,51,,,,,437,7,62,100,A,B,A,A,C,B,A,B,A,A,A,A,B,A,A,A,A,A,B,A,B,N,,NO,YES,N,01,36.3,84.6
08,CHARLOTTE,0031,CHARLOTTE HIGH SCHOOL,51,50,35,54,51,53,71,78,,95,49,587,10,59,96,B,B,B,B,B,B,A,A,B,A,D,B,C,B,B,D,C,B,C,C,C,N,,NO,NO,N,03,31.5,51.8
08,CHARLOTTE,0041,PEACE RIVER ELEMENTARY SCHOOL,51,57,59,44,37,29,43,,,,,320,7,46,100,C,B,D,C,C,C,C,B,A,B,B,A,A,B,A,B,A,A,B,C,C,N,,NO,YES,N,01,48,100
08,CHARLOTTE,0051,LEMON BAY HIGH SCHOOL,65,55,46,65,53,55,77,76,,95,62,649,10,65,99,A,A,B,C,A,B,A,A,B,A,B,B,A,B,B,C,B,B,A,C,C,N,,NO,NO,N,03,14.7,46.9
08,CHARLOTTE,0081,EAST ELEMENTARY SCHOOL,69,57,43,70,59,39,68,,,,,405,7,58,100,B,B,C,B,B,C,B,A,A,B,B,B,A,A,A,A,A,C,B,A,B,N,,NO,YES,N,01,16.6,93.6
08,CHARLOTTE,0111,NEIL ARMSTRONG ELEMENTARY SCHOOL,67,59,55,66,53,36,61,,,,,397,7,57,100,B,C,B,B,B,C,B,A,B,A,A,A,A,A,A,B,B,B,A,C,C,N,,NO,YES,N,01,46.5,100
08,CHARLOTTE,0121,PUNTA GORDA MIDDLE SCHOOL,49,45,38,61,52,40,53,83,59,,,480,9,53,100,C,B,B,C,C,C,B,A,A,A,A,A,A,A,A,A,A,A,A,B,B,N,,NO,NO,N,02,28.1,79.4
08,CHARLOTTE,0131,PORT CHARLOTTE MIDDLE SCHOOL,56,58,56,71,68,61,64,85,74,,,593,9,66,100,A,A,B,C,B,C,C,B,B,A,A,A,A,A,A,A,A,A,A,B,A,N,,NO,YES,N,02,47.2,90.6
08,CHARLOTTE,0141,MEADOW PARK ELEMENTARY SCHOOL,59,52,41,60,58,52,63,,,,,385,7,55,100,B,C,C,C,C,C,C,B,A,B,A,A,A,A,B,A,A,A,A,A,B,N,,NO,YES,N,01,37.3,100
08,CHARLOTTE,0151,PORT CHARLOTTE HIGH SCHOOL,42,38,29,43,47,38,67,68,,91,40,503,10,50,97,C,B,C,C,B,B,A,A,C,B,A,A,C,B,C,C,C,A,C,C,C,N,,NO,NO,N,03,39,72.5
08,CHARLOTTE,0181,L. A. AINGER MIDDLE SCHOOL,59,54,42,71,78,62,61,75,79,,,581,9,65,100,A,A,B,B,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,C,A,N,,NO,NO,N,02,13.8,72.2
08,CHARLOTTE,0191,VINELAND ELEMENTARY SCHOOL,57,53,51,56,35,26,53,,,,,331,7,47,100,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,N,,NO,YES,N,01,15.8,79.5
08,CHARLOTTE,0201,LIBERTY ELEMENTARY SCHOOL,59,59,59,67,58,50,45,,,,,397,7,57,100,B,C,B,C,C,D,C,B,A,A,A,A,A,A,A,A,A,A,C,C,B,N,,NO,YES,N,01,38.7,100
08,CHARLOTTE,0211,MURDOCK MIDDLE SCHOOL,50,55,48,47,47,36,58,68,50,,,459,9,51,99,C,B,C,C,B,C,C,B,A,A,A,A,A,A,A,A,A,A,C,C,B,N,,NO,YES,N,02,37.8,87.5
08,CHARLOTTE,0231,MYAKKA RIVER ELEMENTARY SCHOOL,63,48,28,59,48,39,56,,,,,341,7,49,100,C,C,B,B,B,A,B,A,B,A,A,A,A,B,A,A,B,B,C,C,B,N,,NO,YES,N,01,17.7,93.2
08,CHARLOTTE,0251,DEEP CREEK ELEMENTARY SCHOOL,72,67,62,73,62,49,57,,,,,442,7,63,100,A,B,B,B,B,D,C,B,A,B,A,A,A,A,A,A,A,A,B,A,B,N,,NO,YES,N,01,34.9,80
08,CHARLOTTE,0301,KINGSWAY ELEMENTARY SCHOOL,53,51,50,57,62,48,43,,,,,364,7,52,100,C,C,B,B,B,C,B,A,A,B,A,A,A,A,A,A,B,A,A,A,C,N,,NO,YES,N,01,41.9,84.7
08,CHARLOTTE,0502,FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL,89,72,71,93,74,60,,99,,96,100,754,9,84,100,A,A,A,A,A,A,A,A,A,A,,,,,,,,,,,,N,,YES,NO,N,03,28.5,23.4
08,CHARLOTTE,0503,BABCOCK NEIGHBORHOOD SCHOOL,59,47,46,55,44,35,49,79,,,,414,8,52,100,C,A,,,,,,,,,,,,,,,,,,,,N,,YES,NO,N,04,5.9,0
08,CHARLOTTE,7004,CHARLOTTE VIRTUAL FRANCHISE,71,50,,65,42,,70,70,,97,40,505,8,63,96,A,B,A,B,B,A,,,,,,,,,,,,,,,,N,,NO,NO,N,04,13.1,0
09,CITRUS,0021,PLEASANT GROVE ELEMENTARY SCHOOL,69,59,45,69,49,31,61,,,,,383,7,55,100,B,B,C,B,A,A,B,A,A,A,A,A,A,A,A,B,A,B,C,A,C,N,,NO,YES,N,01,15,69.2
09,CITRUS,0025,FOREST RIDGE ELEMENTARY SCHOOL,67,61,54,70,69,52,53,,,,,426,7,61,100,B,C,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,N,,,N,,NO,YES,N,01,28.7,75.7
09,CITRUS,0031,CITRUS HIGH SCHOOL,51,51,43,61,47,45,66,78,,94,33,569,10,57,95,B,C,B,C,B,B,B,B,B,A,C,A,C,C,C,C,B,C,C,C,C,N,,NO,NO,N,03,17.8,60.5
09,CITRUS,0032,INVERNESS PRIMARY SCHOOL,60,59,59,62,64,67,62,,,,,433,7,62,99,A,C,B,B,A,B,B,A,A,A,A,A,A,B,A,A,A,A,C,A,C,N,,NO,YES,N,01,19.9,73.8
09,CITRUS,0035,CENTRAL RIDGE ELEMENTARY SCHOOL,57,51,49,51,35,22,57,,,,,322,7,46,99,C,C,B,A,A,A,A,A,A,A,A,,,,,,,,,,,N,,NO,YES,N,01,21,65.6
09,CITRUS,0042,INVERNESS MIDDLE SCHOOL,55,54,48,65,53,46,46,79,60,,,506,9,56,99,B,B,C,C,B,B,B,B,A,A,B,A,B,A,B,C,A,B,C,C,B,N,,NO,YES,N,02,17.5,67.7
09,CITRUS,0061,FLORAL CITY ELEMENTARY SCHOOL,59,56,35,55,45,15,59,,,,,324,7,46,100,C,C,B,A,A,C,B,A,A,A,B,A,A,A,A,A,A,C,B,C,C,N,,NO,YES,N,01,9,81.4
09,CITRUS,0071,HOMOSASSA ELEMENTARY SCHOOL,47,55,44,45,50,39,63,,,,,343,7,49,99,C,C,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,D,N,,NO,YES,N,01,10.4,86.4
09,CITRUS,0083,CRYSTAL RIVER MIDDLE SCHOOL,53,51,42,53,46,35,51,61,62,,,454,9,50,99,C,C,B,B,B,A,B,A,A,A,A,A,B,A,C,B,A,A,B,C,B,N,,NO,YES,N,02,18.9,74.7
09,CITRUS,0102,CRYSTAL RIVER PRIMARY SCHOOL,49,41,49,52,50,42,43,,,,,326,7,47,100,C,C,C,A,C,B,B,A,A,A,A,A,B,A,B,A,A,B,C,C,D,N,,NO,YES,N,01,20.1,78.6
09,CITRUS,0121,CRYSTAL RIVER HIGH SCHOOL,51,47,35,56,45,36,72,71,,90,44,547,10,55,94,B,B,C,C,B,C,B,C,B,B,D,C,C,C,D,C,B,C,C,C,C,N,,NO,NO,N,03,17.6,61.4
09,CITRUS,0161,LECANTO PRIMARY SCHOOL,57,50,32,60,51,32,60,,,,,342,7,49,99,C,C,B,B,A,C,B,A,A,A,A,A,A,A,B,A,A,B,C,A,C,N,,NO,YES,N,01,18,68
09,CITRUS,0162,LECANTO MIDDLE SCHOOL,57,48,38,65,56,50,67,76,55,,,512,9,57,100,B,B,B,B,A,A,B,A,A,A,A,A,A,A,B,A,A,A,B,C,B,N,,NO,YES,N,02,18,64.4
09,CITRUS,0163,LECANTO HIGH SCHOOL,58,55,38,45,38,47,85,80,,93,53,592,10,59,98,B,B,B,B,A,B,A,B,B,B,C,B,B,C,B,C,B,B,C,C,C,N,,NO,NO,N,03,23,55
09,CITRUS,0171,HERNANDO ELEMENTARY SCHOOL,58,60,43,65,61,43,65,,,,,395,7,56,100,B,B,B,B,B,A,B,A,A,A,A,A,A,A,A,B,A,C,C,C,D,N,,NO,YES,N,01,18,76.8
09,CITRUS,0181,CITRUS SPRINGS ELEMENTARY SCHOOL,58,59,51,59,61,44,73,,,,,405,7,58,100,B,B,B,C,A,B,B,A,A,A,A,A,A,B,A,A,A,A,C,C,C,N,,NO,YES,N,01,25.9,72.7
09,CITRUS,0191,ROCK CRUSHER ELEMENTARY SCHOOL,67,63,65,69,54,43,61,,,,,422,7,60,100,B,A,B,B,A,B,B,A,A,B,A,A,A,A,A,B,A,B,B,A,C,N,,NO,YES,N,01,18.3,69.2
09,CITRUS,0211,CITRUS SPRINGS MIDDLE SCHOOL,59,58,57,65,59,43,54,89,54,,,538,9,60,99,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,A,B,B,C,C,N,,NO,YES,N,02,24.3,67.7
09,CITRUS,0215,ACADEMY OF ENVIRONMENTAL SCIENCE,61,52,43,61,31,28,88,,,,,364,7,52,100,C,,B,B,A,A,A,A,,,,,,,,,,,,,,N,,YES,NO,N,03,9.8,45.9
10,CLAY,0021,GREEN COVE SPRINGS JUNIOR HIGH SCHOOL,65,61,56,80,75,69,70,78,73,,,627,9,70,99,A,A,A,A,A,A,C,B,A,A,A,A,A,A,A,A,A,A,B,C,A,N,,NO,NO,N,02,30,38.9
10,CLAY,0071,CHARLES E. BENNETT ELEMENTARY SCHOOL,34,47,50,39,32,28,31,,,,,261,7,37,100,D,D,C,C,D,C,B,A,B,C,C,C,C,A,C,C,B,C,C,D,D,N,,NO,YES,N,01,31.4,100
10,CLAY,0201,ORANGE PARK ELEMENTARY SCHOOL,91,75,76,97,85,98,100,,,,,622,7,89,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,N,,NO,NO,N,01,28.7,28.3
10,CLAY,0232,GROVE PARK ELEMENTARY SCHOOL,46,48,33,43,41,49,43,,,,,303,7,43,100,C,C,C,C,C,C,C,D,C,C,B,C,B,B,B,B,B,A,C,C,C,N,,NO,YES,N,01,67.1,100
10,CLAY,0241,W E CHERRY ELEMENTARY SCHOOL,62,58,51,68,68,61,65,,,,,433,7,62,99,A,B,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,C,C,C,C,N,,NO,YES,N,01,52.7,98.5
10,CLAY,0252,ORANGE PARK HIGH SCHOOL,50,46,36,41,43,34,63,73,,91,59,536,10,54,97,B,B,C,C,B,B,A,B,B,B,C,B,C,C,B,C,C,B,C,C,C,N,,NO,NO,N,03,49.4,58.5
10,CLAY,0261,DOCTORS INLET ELEMENTARY SCHOOL,63,61,58,72,70,58,55,,,,,437,7,62,100,A,A,B,B,B,A,B,A,A,A,A,A,C,A,A,A,A,B,A,A,D,N,,NO,NO,N,01,27.9,65.4
10,CLAY,0271,MIDDLEBURG ELEMENTARY SCHOOL,63,66,59,69,72,61,67,,,,,457,7,65,99,A,A,B,B,B,A,C,B,A,A,B,A,A,A,B,A,A,B,B,A,C,N,,NO,YES,N,01,11.9,79.5
10,CLAY,0301,KEYSTONE HEIGHTS ELEMENTARY,68,58,49,80,76,68,79,,,,,478,7,68,100,A,A,A,B,B,C,C,B,A,B,A,A,A,A,A,A,B,A,C,A,C,N,,NO,YES,N,01,10.8,84
10,CLAY,0311,KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH,52,52,45,59,49,40,58,70,72,92,71,660,11,60,97,B,B,C,C,B,B,B,B,A,A,B,A,B,A,D,B,A,A,B,C,C,N,,NO,NO,N,04,9.9,64.5
10,CLAY,0331,S BRYAN JENNINGS ELEMENTARY SCHOOL,58,52,49,63,57,37,63,,,,,379,7,54,99,B,B,B,C,C,C,B,A,A,A,A,A,A,A,A,A,B,A,B,C,C,N,,NO,YES,N,01,54.8,98.6
10,CLAY,0341,CLAY HIGH SCHOOL,58,47,41,50,42,36,71,77,,94,61,577,10,58,99,B,B,B,B,A,B,A,A,A,B,D,C,B,B,C,C,B,B,A,C,C,N,,NO,NO,N,03,25.2,40.6
10,CLAY,0351,LAKESIDE JUNIOR HIGH SCHOOL,71,64,56,78,65,65,74,90,83,,,646,9,72,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,B,N,,NO,NO,N,02,30,38.1
10,CLAY,0352,LAKESIDE ELEMENTARY SCHOOL,72,75,58,77,81,71,62,,,,,496,7,71,100,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,C,N,,NO,NO,N,01,38.8,74.3
10,CLAY,0361,ORANGE PARK JUNIOR HIGH SCHOOL,57,51,33,56,50,46,60,76,78,,,507,9,56,96,B,B,B,C,B,C,C,B,A,A,A,A,A,A,A,A,A,A,A,C,B,N,,NO,NO,N,02,55.2,65.5
10,CLAY,0371,WILKINSON JUNIOR HIGH SCHOOL,48,49,47,63,65,55,50,74,67,,,518,9,58,99,B,B,B,B,B,D,C,B,A,A,A,A,A,A,B,B,A,A,A,C,C,N,,NO,NO,N,02,20.2,65.7
10,CLAY,0381,MONTCLAIR ELEMENTARY SCHOOL,46,54,40,51,51,37,44,,,,,323,7,46,99,C,B,C,B,C,B,A,A,B,A,A,A,A,B,A,A,A,B,A,A,B,N,,NO,YES,N,01,45.8,78.1
10,CLAY,0391,MIDDLEBURG HIGH SCHOOL,57,50,34,59,50,48,67,80,,88,68,601,10,60,98,B,B,B,C,B,B,B,B,A,B,B,C,C,C,D,C,C,C,C,C,C,N,,NO,NO,N,03,16.1,49.9
10,CLAY,0401,RIDGEVIEW ELEMENTARY SCHOOL,70,64,56,74,66,65,60,,,,,455,7,65,99,A,A,A,B,B,B,B,A,A,A,B,C,B,A,A,A,A,A,B,B,C,N,,NO,YES,N,01,35.2,77.6
10,CLAY,0411,CLAY HILL ELEMENTARY SCHOOL,60,62,49,62,67,41,70,,,,,411,7,59,100,B,B,C,C,C,C,B,A,B,A,A,A,A,B,B,A,A,A,B,A,C,N,,NO,YES,N,01,5.6,92.2
10,CLAY,0431,RIDGEVIEW HIGH SCHOOL,64,55,35,55,40,33,77,80,,96,68,603,10,60,99,B,B,B,B,A,A,B,A,A,B,B,A,C,B,B,B,B,A,C,C,C,N,,NO,NO,N,03,39.4,42.9
10,CLAY,0451,LAKE ASBURY ELEMENTARY SCHOOL,64,61,43,71,63,45,68,,,,,415,7,59,99,B,B,C,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,C,A,B,N,,NO,NO,N,01,23.7,46
10,CLAY,0471,ROBERT M. PATERSON ELEMENTARY,79,71,61,80,77,59,72,,,,,499,7,71,100,A,A,A,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,N,,NO,NO,N,01,28.6,34
10,CLAY,0481,LAKE ASBURY JUNIOR HIGH SCHOOL,65,60,47,67,53,43,73,84,78,,,570,9,63,99,A,A,A,C,A,A,B,A,A,A,A,A,A,A,,,,,,,,N,,NO,NO,N,02,27.8,43.9
10,CLAY,0491,J.L. WILKINSON ELEMENTARY SCHOOL,53,58,59,57,56,40,58,,,,,381,7,54,99,B,A,C,C,C,C,B,A,B,B,C,C,C,C,C,C,B,C,C,C,C,N,,NO,YES,N,01,10.3,100
10,CLAY,0501,TYNES ELEMENTARY SCHOOL,69,61,51,76,64,51,75,,,,,447,7,64,99,A,B,B,B,B,C,B,A,A,A,A,A,B,A,B,A,A,A,B,A,C,N,,NO,NO,N,01,31.2,47.2
10,CLAY,0511,MCRAE ELEMENTARY SCHOOL,64,65,65,64,73,63,67,,,,,461,7,66,99,A,B,C,C,B,C,C,B,B,B,B,A,A,A,B,A,A,B,C,B,B,N,,NO,YES,N,01,8.9,91.4
10,CLAY,0521,FLEMING ISLAND ELEMENTARY SCHOOL,82,68,63,86,81,69,85,,,,,534,7,76,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,N,,NO,NO,N,01,25.1,21.2
10,CLAY,0531,THUNDERBOLT ELEMENTARY SCHOOL,82,72,59,82,72,67,80,,,,,514,7,73,100,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,N,,,N,,NO,NO,N,01,32.2,27.9
10,CLAY,0541,RIDEOUT ELEMENTARY SCHOOL,70,71,56,70,68,59,67,,,,,461,7,66,99,A,B,B,B,B,A,A,B,A,A,B,A,A,A,A,A,A,N,,,,N,,NO,NO,N,01,29.2,55.9
10,CLAY,0551,FLEMING ISLAND HIGH SCHOOL,71,57,39,65,48,41,83,93,,97,63,657,10,66,99,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,B,,,,,,N,,NO,NO,N,03,27.4,18.7
10,CLAY,0571,SWIMMING PEN CREEK ELEMENTARY SCHOOL,63,67,64,63,62,49,71,,,,,439,7,63,99,A,B,B,C,B,B,A,A,A,A,A,A,A,A,A,,,,,,,N,,NO,NO,N,01,36.9,69.6
10,CLAY,0591,ARGYLE ELEMENTARY SCHOOL,65,66,57,72,68,57,67,,,,,452,7,65,99,A,B,A,B,A,A,B,A,A,A,A,A,A,A,,,,,,,,N,,NO,NO,N,01,58,48.6
10,CLAY,0601,COPPERGATE ELEMENTARY SCHOOL,62,56,41,62,57,47,60,,,,,385,7,55,99,B,B,B,C,A,A,B,A,A,A,A,A,,,,,,,,,,N,,NO,NO,N,01,35.4,80.9
10,CLAY,0611,OAKLEAF JUNIOR HIGH,61,61,53,67,70,56,69,83,68,,,588,9,65,99,A,A,B,B,B,A,B,A,A,A,A,A,A,,,,,,,,,N,,NO,NO,N,02,62.1,38.7
10,CLAY,0621,OAKLEAF VILLAGE ELEMENTARY SCHOOL,67,61,48,75,66,47,68,,,,,432,7,62,100,A,A,B,B,A,A,B,A,A,A,A,,,,,,,,,,,N,,NO,NO,N,01,56.9,41.2
10,CLAY,0631,SHADOWLAWN ELEMENTARY SCHOOL,68,63,60,74,74,71,60,,,,,470,7,67,99,A,B,B,B,A,A,B,A,A,A,A,,,,,,,,,,,N,,NO,NO,N,01,16.8,48.8
10,CLAY,0641,DISCOVERY OAKS ELEMENTARY,75,69,63,87,83,75,78,,,,,530,7,76,99,A,,,,,,,,,,,,,,,,,,,,,N,,NO,NO,N,01,53.3,31.6
10,CLAY,0651,PLANTATION OAKS ELEMENTARY SCHOOL,63,56,43,68,58,44,47,,,,,379,7,54,100,B,B,B,B,A,A,B,A,A,A,,,,,,,,,,,,N,,NO,NO,N,01,64.6,45.9
10,CLAY,0661,OAKLEAF HIGH SCHOOL,61,56,46,59,53,35,75,83,,96,64,628,10,63,99,A,A,B,B,A,A,A,A,B,,,,,,,,,,,,,N,,NO,NO,N,03,61.2,33.4
10,CLAY,0663,FLORIDA CYBER CHARTER ACADEMY AT CLAY,51,45,,24,29,,39,59,,,,247,6,41,99,C,C,C,,,,,,,,,,,,,,,,,,,N,,YES,NO,N,04,26.7,18.7
10,CLAY,0664,CLAY CHARTER ACADEMY,58,62,69,65,62,46,59,79,80,,,580,9,64,98,A,A,B,C,,,,,,,,,,,,,,,,,,N,,YES,NO,N,04,50.5,26.6
10,CLAY,0667,ST JOHNS CLASSICAL ACADEMY,67,54,44,60,55,52,61,98,82,,,573,9,64,98,A,C,,,,,,,,,,,,,,,,,,,,N,,YES,NO,N,04,19.6,17.2
10,CLAY,7004,CLAY VIRTUAL FRANCHISE,81,72,92,67,53,70,82,79,50,82,52,780,11,71,94,A,,C,,,,,,,,,,,,,,,,,,,N,,NO,NO,N,04,19,24.8
10,CLAY,7023,CLAY VIRTUAL ACADEMY,,,,,,,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,N,,NO,NO,N,04,17.2,1.4
11,COLLIER,0051,EVERGLADES CITY SCHOOL,51,65,68,59,59,56,45,91,,92,50,636,10,64,99,A,C,C,C,B,C,D,C,F,B,C,C,C,D,D,C,C,N,,,C,N,,NO,YES,N,04,31.3,81.6
11,COLLIER,0061,GULFVIEW MIDDLE SCHOOL,77,64,53,86,78,70,64,86,93,,,671,9,75,100,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,B,N,,NO,NO,N,02,41.9,43
11,COLLIER,0121,LAKE PARK ELEMENTARY SCHOOL,76,67,55,85,84,79,70,,,,,516,7,74,100,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,B,A,B,N,,NO,NO,N,01,38.2,43.5
11,COLLIER,0131,TOMMIE BARFIELD ELEMENTARY SCHOOL,84,71,63,91,74,77,89,,,,,549,7,78,100,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,N,,NO,NO,N,01,41.1,40.7
11,COLLIER,0141,SHADOWLAWN ELEMENTARY SCHOOL,41,48,33,51,59,51,49,,,,,332,7,47,100,C,A,A,C,C,C,C,B,B,C,B,C,C,C,B,C,B,C,C,C,C,N,,NO,YES,N,01,85.4,88.3
11,COLLIER,0151,NAPLES HIGH SCHOOL,61,55,41,56,36,46,69,73,,95,72,604,10,60,98,B,B,B,B,A,A,A,B,B,B,C,A,C,B,B,D,D,C,C,C,C,N,,NO,NO,N,03,51.4,47.8
11,COLLIER,0161,PINECREST ELEMENTARY SCHOOL,33,42,50,42,40,25,33,,,,,265,7,38,100,D,C,C,D,F,F,D,C,D,C,C,C,F,C,D,D,D,F,D,D,D,N,,NO,YES,N,01,99,99.9
